CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
09/15/2019,22:00:00,2A,4100 FREDERICK AVE,RAPE,,OTHER,824.0,SOUTHWEST,IRVINGTON,-76.683483581145,39.281800684193,,,,1
09/14/2019,13:45:00,2A,1000 N MOUNT ST,RAPE,O,OTHER,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.644504024856,39.300310569471,,OTHER - OUTSIDE,,1
09/12/2019,00:00:00,2A,5300 GOODNOW RD,RAPE,I,OTHER,443.0,NORTHEAST,FRANKFORD,-76.543048640404,39.32361149225,,APT/CONDO - OCCUPIED,,1
09/11/2019,00:01:00,2A,5500 BELAIR RD,RAPE,,OTHER,426.0,NORTHEAST,WALTHERSON,-76.549152660552,39.339913987708,,,,1
09/10/2019,20:00:00,2A,600 N BELNORD AVE,RAPE,I,OTHER,221.0,SOUTHEAST,MCELDERRY PARK,-76.578665562672,39.298252833675,,ROW/TOWNHOUSE-OCC,,1
09/09/2019,23:00:00,2A,1100 BOLTON ST,RAPE,I,OTHER,132.0,CENTRAL,MADISON PARK,-76.622646259824,39.303368213312,,APT/CONDO - OCCUPIED,,1
09/07/2019,17:00:00,2A,1900 WADSWORTH WAY,RAPE,,OTHER,415.0,NORTHEAST,LOCH RAVEN,-76.57854377031201,39.359562372254,,,,1
09/05/2019,22:30:00,2A,2100 TIFFANY ALY,RAPE,O,OTHER,131.0,CENTRAL,DRUID HEIGHTS,-76.63527262931999,39.309118707852996,,ALLEY,,1
09/05/2019,14:00:00,2A,500 S LEHIGH ST,RAPE,I,OTHER,233.0,SOUTHEAST,GREEKTOWN,-76.558066375626,39.286421253228,,ROW/TOWNHOUSE-OCC,,1
09/05/2019,18:30:00,2A,2800 KIRK AVE,RAPE,O,OTHER,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.596135591713,39.324138742339,,ALLEY,,1
09/04/2019,05:16:00,2B,3400 SPRINGDALE AVE,RAPE,I,OTHER,623.0,NORTHWEST,FOREST PARK,-76.674215096185,39.322878600552,,OTHER - INSIDE,,1
09/03/2019,22:00:00,2A,2500 BARCLAY ST,RAPE,O,OTHER,513.0,NORTHERN,HARWOOD,-76.611157885251,39.318114385251,,STREET,,1
09/03/2019,12:00:00,2A,1500 HARLEM AVE,RAPE,I,OTHER,713.0,WESTERN,HARLEM PARK,-76.642892058098,39.296610084163,,ROW/TOWNHOUSE-OCC,Central,1
09/02/2019,15:42:00,2A,0 N ELLWOOD AVE,RAPE,I,OTHER,222.0,SOUTHEAST,BALTIMORE-LINWOOD,-76.57330528703599,39.292790329637,,ROW/TOWNHOUSE-OCC,,1
09/01/2019,23:00:00,2A,200 E PRATT ST,RAPE,I,OTHER,112.0,CENTRAL,INNER HARBOR,-76.612056619081,39.286641768027,,HOTEL/MOTEL,,1
08/31/2019,00:00:00,2A,400 N CLINTON ST,RAPE,I,OTHER,224.0,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.570644715729,39.296264809866,,ROW/TOWNHOUSE-OCC,,1
08/31/2019,05:00:00,2A,2500 Reistertown Rd,RAPE,I,OTHER,731.0,WESTERN,MONDAWMIN,-76.650702913501,39.316779198714,,OTHER - INSIDE,,1
08/30/2019,15:30:00,2A,5500 FORCE RD,RAPE,I,OTHER,444.0,NORTHEAST,FRANKFORD,-76.537064652144,39.321817901029995,,ROW/TOWNHOUSE-OCC,,1
08/30/2019,15:30:00,2A,5500 FORCE RD,RAPE,I,OTHER,444.0,NORTHEAST,FRANKFORD,-76.537064652144,39.321817901029995,,ROW/TOWNHOUSE-OCC,,1
08/29/2019,17:00:00,2A,600 POPLAR GROVE ST,RAPE,I,OTHER,814.0,SOUTHWEST,FRANKLINTOWN ROAD,-76.665007311702,39.294891895672,,OTHER - INSIDE,,1
08/27/2019,22:00:00,2A,3000 BRIGHTON ST,RAPE,I,OTHER,813.0,SOUTHWEST,ROSEMONT,-76.668111150957,39.305261369666,,OTHER - INSIDE,,1
08/27/2019,05:30:00,2A,1100 HOMESTEAD ST,RAPE,I,OTHER,513.0,NORTHERN,BETTER WAVERLY,-76.602190582085,39.324827906002,,OTHER - INSIDE,,1
08/20/2019,10:00:00,2A,4400 FRANCONIA DR,RAPE,,OTHER,443.0,NORTHEAST,FRANKFORD,-76.557805729673,39.326402461721,,,,1
08/18/2019,02:40:00,2A,0 S GREENE ST,RAPE,I,OTHER,121.0,CENTRAL,UNIVERSITY OF MARYLA,-76.623694842265,39.288377775121,,ROW/TOWNHOUSE-OCC,,1
08/17/2019,03:00:00,2A,1000 N CHARLES ST,RAPE,I,OTHER,134.0,CENTRAL,MID-TOWN BELVEDERE,-76.61583534846,39.301123979551,,APT/CONDO - OCCUPIED,,1
08/15/2019,04:00:00,2A,1800 ORLEANS ST,RAPE,,OTHER,321.0,EASTERN,DUNBAR,-76.59131630689001,39.295328658036,,,,1
08/14/2019,01:51:00,2A,2900 WYNHAM RD,RAPE,O,OTHER,,NORTHWEST,GREEKTOWN,,,,PARKING LOT-OUTSIDE,,1
08/13/2019,00:01:00,2A,1900 ARGONNE DR,RAPE,O,OTHER,421.0,NORTHEAST,MORGAN STATE UNIVERS,-76.582056226099,39.340491658363,,STREET,,1
08/10/2019,17:00:00,2A,500 S BETHEL ST,RAPE,,OTHER,213.0,SOUTHEAST,FELLS POINT,-76.59452519956801,39.28546869729,,,,1
08/08/2019,00:01:00,2A,200 N MILTON AVE,RAPE,I,OTHER,221.0,SOUTHEAST,PATTERSON PLACE,-76.581991491187,39.294846004054,,ROW/TOWNHOUSE-OCC,,1
08/07/2019,09:30:00,2A,100 S HIGHLAND AVE,RAPE,I,OTHER,222.0,SOUTHEAST,BALTIMORE-LINWOOD,-76.569350184967,39.29071585462,,ROW/TOWNHOUSE-OCC,,1
08/06/2019,01:45:00,2A,6000 BELAIR RD,RAPE,,OTHER,425.0,NORTHEAST,CEDMONT,-76.538847724228,39.347441651272995,,,,1
08/03/2019,03:30:00,2A,600 E 35TH ST,RAPE,,OTHER,515.0,NORTHERN,WAVERLY,-76.607885942582,39.330923343823,,,,1
08/03/2019,12:45:00,2B,4300 N ROGERS AVE,RAPE,O,OTHER,634.0,NORTHWEST,GROVE PARK,-76.695957210989,39.341856023078,,CEMETERY,,1
08/02/2019,05:00:00,2A,800 E 25TH ST,RAPE,O,OTHER,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.60196811639301,39.318263972227996,,STREET,Eastern 1,1
07/31/2019,13:30:00,2A,600 E BALTIMORE ST,RAPE,I,OTHER,111.0,CENTRAL,DOWNTOWN,-76.60806458875399,39.289892038187,,ROW/TOWNHOUSE-OCC,,1
07/29/2019,02:00:00,2A,2100 CLIFTWOOD AVE,RAPE,I,OTHER,331.0,EASTERN,SOUTH CLIFTON PARK,-76.588667919531,39.313551996992004,,ROW/TOWNHOUSE-OCC,,1
07/29/2019,12:00:00,2A,900 AUGUSTA,RAPE,I,OTHER,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.685244517178,39.297798146949,,OTHER - INSIDE,,1
07/26/2019,02:00:00,2A,2000 KENNEDY AVE,RAPE,I,OTHER,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.60391605204,39.31382618836,,ROW/TOWNHOUSE-OCC,Eastern 1,1
07/26/2019,01:00:00,2A,800 GLADE CT,RAPE,I,OTHER,913.0,SOUTHERN,BROOKLYN,-76.600961951305,39.22963121331,,ROW/TOWNHOUSE-OCC,,1
07/23/2019,12:30:00,2A,2100 BRADDISH AVE,RAPE,I,OTHER,731.0,WESTERN,BRADDISH AVE./PANWAY,-76.661383186005,39.311553187913,,ROW/TOWNHOUSE-OCC,,1
07/21/2019,00:01:00,2A,2500 SOUTHDENE AVE,RAPE,I,OTHER,923.0,SOUTHERN,LAKELAND,-76.64872597336,39.254438520342,,ROW/TOWNHOUSE-OCC,,1
07/21/2019,00:01:00,2A,2500 SOUTHDENE AVE,RAPE,I,OTHER,923.0,SOUTHERN,LAKELAND,-76.64872597336,39.254438520342,,ROW/TOWNHOUSE-OCC,,1
07/21/2019,05:00:00,2A,5400 CEDONIA AVE,RAPE,I,OTHER,441.0,NORTHEAST,CEDONIA,-76.532524892787,39.332868248105996,,ROW/TOWNHOUSE-OCC,,1
07/20/2019,08:30:00,2A,4000 PENHURST AVE,RAPE,I,OTHER,621.0,NORTHWEST,WEST ARLINGTON,-76.685788742322,39.338775563952,,VACANT BUILDING,,1
07/19/2019,18:00:00,2B,3000 ROSEDALE CT,RAPE,,OTHER,813.0,SOUTHWEST,ROSEMONT,-76.668415874355,39.302293339984004,,,,1
07/19/2019,16:30:00,2A,300 N CHARLES ST,RAPE,,OTHER,114.0,CENTRAL,DOWNTOWN,-76.61528031929,39.292368015413,,,,1
07/18/2019,23:30:00,2A,1900 EDMONDSON AVE,RAPE,I,OTHER,722.0,WESTERN,MIDTOWN EDMONDSON,-76.648492604066,39.295037323649,,ROW/TOWNHOUSE-OCC,,1
07/17/2019,04:00:00,2A,2800 SPELMAN RD,RAPE,I,OTHER,922.0,SOUTHERN,CHERRY HILL,-76.628423104127,39.246206181609004,,ROW/TOWNHOUSE-OCC,,1
07/17/2019,02:30:00,2A,900 DRUID PARK LAKE DR,RAPE,O,OTHER,531.0,NORTHERN,DRUID HILL PARK ASSO,-76.636234876527,39.317113876527,,PARK,,1
07/15/2019,06:00:00,2A,1500 N BOND ST,RAPE,I,OTHER,314.0,EASTERN,OLIVER,-76.596857222653,39.307774596692,,ROW/TOWNHOUSE-OCC,Eastern 1,1
07/15/2019,01:00:00,2A,4100 6TH ST,RAPE,,OTHER,913.0,SOUTHERN,BROOKLYN,-76.60215881938001,39.229560146506,,,,1
07/14/2019,07:00:00,2A,1600 COLE ST,RAPE,I,OTHER,935.0,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,-76.642089339908,39.282265839908,,ROW/TOWNHOUSE-VAC,,1
07/14/2019,02:00:00,2A,1100 S CHARLES ST,RAPE,O,OTHER,942.0,SOUTHERN,FEDERAL HILL/MONTGOM,-76.614418061327,39.276755248762,,BUS/AUTO,,1
07/13/2019,02:00:00,2A,1300 LIGHT ST,RAPE,I,OTHER,942.0,SOUTHERN,S.B.I.C.,-76.61207383442701,39.274599995116,,ROW/TOWNHOUSE-OCC,,1
07/13/2019,15:00:00,2A,1200 ASHLAND AVE,RAPE,,OTHER,324.0,EASTERN,OLDTOWN,-76.600872720164,39.300310858862,,,,1
07/13/2019,12:00:00,2B,2700 JEFFERSON ST,RAPE,,OTHER,221.0,SOUTHEAST,MCELDERRY PARK,-76.579272548914,39.296929136403,,,,1
07/12/2019,14:20:00,2B,2200 N CHARLES ST,RAPE,I,OTHER,514.0,NORTHERN,CHARLES VILLAGE,-76.61671468770001,39.314528083374,,OTHER - INSIDE,,1
07/10/2019,00:01:00,2A,2400 WASHINGTON BLVD,RAPE,I,OTHER,831.0,SOUTHWEST,MORRELL PARK,-76.65110664833101,39.267803144168,,ROW/TOWNHOUSE-OCC,,1
07/09/2019,22:30:00,2A,5600 THE ALAMEDA,RAPE,O,OTHER,522.0,NORTHERN,GLEN OAKS,-76.595680934201,39.356950589659,,OTHER - OUTSIDE,,1
07/08/2019,08:00:00,2A,3200 ELLIOTT ST,RAPE,I,OTHER,214.0,SOUTHEAST,CANTON,-76.570092544404,39.279448101262005,,ROW/TOWNHOUSE-OCC,,1
07/07/2019,15:00:00,2A,2800 CARVER RD,RAPE,,OTHER,922.0,SOUTHERN,CHERRY HILL,-76.626049402281,39.247399683443,,,,1
07/07/2019,22:50:00,2B,100 W LAFAYETTE AVE,RAPE,O,OTHER,134.0,CENTRAL,BOLTON HILL,-76.614792624418,39.309935533179996,,STREET,,1
07/03/2019,02:30:00,2A,6200 YORK RD,RAPE,O,OTHER,522.0,NORTHERN,LAKE WALKER,-76.609764275155,39.369215537168,,STREET,,1
07/02/2019,00:01:00,2B,1500 EDISON HWY,RAPE,I,OTHER,332.0,EASTERN,BEREA,-76.573075975043,39.308393399290004,,ROW/TOWNHOUSE-OCC,,1
07/02/2019,05:10:00,2B,1400 MERIDENE DR,RAPE,I,OTHER,414.0,NORTHEAST,IDLEWOOD,-76.585702293386,39.368118671047,,ROW/TOWNHOUSE-OCC,,1
07/01/2019,22:00:00,2A,0 PIERSIDE DR,RAPE,I,OTHER,943.0,SOUTHERN,INNER HARBOR,-76.605994897975,39.277523417718,,ROW/TOWNHOUSE-OCC,,1
06/29/2019,06:00:00,2A,1300 PONTIAC AVE,RAPE,I,OTHER,911.0,SOUTHERN,CURTIS BAY,-76.59282021234999,39.231881956879,,ROW/TOWNHOUSE-OCC,,1
06/29/2019,11:00:00,2A,3300 LIBERTY HEIGHTS AVE,RAPE,,OTHER,625.0,NORTHWEST,FOREST PARK,-76.671772635696,39.324090533137,,,,1
06/29/2019,02:00:00,2A,1100 N MONROE ST,RAPE,I,OTHER,722.0,WESTERN,SANDTOWN-WINCHESTER,-76.647602222404,39.301327424527,,ROW/TOWNHOUSE-OCC,,1
06/27/2019,07:00:00,2A,3500 CLIFTMONT AVE,RAPE,,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.565994022415,39.319344105376,,,Northeastern,1
06/23/2019,04:28:00,2A,1800 N WARWICK AVE,RAPE,O,OTHER,723.0,WESTERN,COPPIN HEIGHTS/ASHBU,-76.657191209207,39.308580474997,,STREET,,1
06/22/2019,22:00:00,2A,400 E 28TH ST,RAPE,I,OTHER,513.0,NORTHERN,HARWOOD,-76.610898798076,39.322078118096,,ROW/TOWNHOUSE-OCC,,1
06/22/2019,03:00:00,2B,2200 W COLD SPRING LN,RAPE,I,OTHER,533.0,NORTHERN,WOODBERRY,-76.651945781374,39.34380373514001,,ROW/TOWNHOUSE-OCC,,1
06/19/2019,20:30:00,2A,300 S CAROLINE ST,RAPE,I,OTHER,211.0,SOUTHEAST,PERKINS HOMES,-76.59695610083901,39.287395514818,,VACANT BUILDING,,1
06/17/2019,06:00:00,2A,0 N SMALLWOOD ST,RAPE,I,OTHER,714.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.6515207201,39.28800584621,,ROW/TOWNHOUSE-OCC,,1
06/17/2019,12:43:00,2A,800 HARLEM AVE,RAPE,I,OTHER,123.0,CENTRAL,UPTON,-76.631423363325,39.297006432318,,ROW/TOWNHOUSE-OCC,Central,1
06/17/2019,20:00:00,2A,3300 CLIFTON AVE,RAPE,I,OTHER,811.0,SOUTHWEST,WALBROOK,-76.672942199577,39.311106288426,,APT/CONDO - OCCUPIED,,1
06/15/2019,15:00:00,2A,900 DANTREY CT,RAPE,I,OTHER,913.0,SOUTHERN,BROOKLYN,-76.599378926362,39.229750454051,,ROW/TOWNHOUSE-OCC,,1
06/14/2019,15:00:00,2A,900 VALLEY ST,RAPE,I,OTHER,324.0,EASTERN,OLDTOWN,-76.604904993146,39.300424177229,,ROW/TOWNHOUSE-OCC,,1
06/12/2019,12:00:00,2A,2300 N CHARLES ST,RAPE,I,OTHER,514.0,NORTHERN,CHARLES VILLAGE,-76.616880900127,39.315320735406,,ROW/TOWNHOUSE-OCC,,1
06/11/2019,18:30:00,2A,6100 BELLONA AVE,RAPE,,OTHER,523.0,NORTHERN,LAKE-EVESHAM,-76.61740418725199,39.366871807912,,,,1
06/10/2019,05:45:00,2B,2500 KIRK AVE,RAPE,O,OTHER,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.60034893500399,39.319812425151,,STREET,,1
06/10/2019,09:45:00,2A,2900 CLIFTON PARK TER,RAPE,,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.576084920233,39.322022940957,,,,1
06/04/2019,12:06:00,2A,3500 JUNEWAY,RAPE,,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.565572897848,39.318341201303,,,,1
06/03/2019,11:30:00,2A,700 N CARROLLTON AVE,RAPE,,OTHER,713.0,WESTERN,HARLEM PARK,-76.637137287819,39.297080457685,,,Central,1
06/02/2019,10:15:00,2A,1800 RAMSAY ST,RAPE,I,OTHER,934.0,SOUTHERN,CARROLLTON RIDGE,-76.64597621729901,39.283081912681,,ROW/TOWNHOUSE-OCC,Tri-District,1
06/02/2019,10:00:00,2A,3300 DUDLEY AVE,RAPE,O,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.564955993076,39.32314807875,,STREET,Northeastern,1
06/02/2019,08:00:00,2A,2500 N HOWARD ST,RAPE,O,OTHER,511.0,NORTHERN,REMINGTON,-76.61978331617699,39.317804825812004,,STREET,,1
06/01/2019,06:13:00,2A,400 YALE AVE,RAPE,I,OTHER,833.0,SOUTHWEST,IRVINGTON,-76.685457043334,39.279869256957,,ROW/TOWNHOUSE-OCC,,1
06/01/2019,11:00:00,2A,0 S EUTAW ST,RAPE,O,OTHER,114.0,CENTRAL,DOWNTOWN,-76.620812691309,39.288387820579,,STREET,,1
06/01/2019,15:00:00,2A,3800 STOKES DR,RAPE,I,OTHER,821.0,SOUTHWEST,EDMONDSON VILLAGE,-76.680581249287,39.299986214606,,ROW/TOWNHOUSE-OCC,,1
05/31/2019,15:00:00,2A,1100 N MOUNT ST,RAPE,I,OTHER,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.644449795297,39.301267866969,,ROW/TOWNHOUSE-OCC,,1
05/31/2019,18:30:00,2A,2800 W NORTH AVE,RAPE,,OTHER,811.0,SOUTHWEST,NORTHWEST COMMUNITY,-76.664998609657,39.309038504557,,,,1
05/29/2019,09:19:00,2A,300 SAINT PAUL ST,RAPE,I,OTHER,111.0,CENTRAL,DOWNTOWN,-76.613470439597,39.292416314899995,,HOSP/NURS. HOME,,1
05/28/2019,18:00:00,2A,2200 WINCHESTER ST,RAPE,I,OTHER,723.0,WESTERN,BRIDGEVIEW/GREENLAWN,-76.65292074906701,39.301842313123004,,ROW/TOWNHOUSE-OCC,,1
05/28/2019,23:00:00,2B,100 N FRONT ST,RAPE,O,OTHER,211.0,SOUTHEAST,JONESTOWN,-76.605883228601,39.291132227092,,PARK,,1
05/25/2019,10:30:00,2B,1900 DIVISION ST,RAPE,I,OTHER,123.0,CENTRAL,UPTON,-76.635840828157,39.306110068689,,ROW/TOWNHOUSE-OCC,,1
05/23/2019,00:30:00,2A,700 W 40TH ST,RAPE,I,OTHER,534.0,NORTHERN,HAMPDEN,-76.629011574971,39.337109205528996,,ROW/TOWNHOUSE-OCC,,1
05/23/2019,00:30:00,2A,2400 LOYOLA NORTHWAY,RAPE,I,OTHER,533.0,NORTHERN,GREENSPRING,-76.658463468904,39.338549346451,,ROW/TOWNHOUSE-OCC,,1
05/21/2019,13:30:00,2A,3000 GARRISON BLVD,RAPE,O,OTHER,623.0,NORTHWEST,CONCERNED CITIZENS O,-76.68056781474,39.322781563824,,STREET,,1
05/18/2019,03:00:00,2A,0 S GREENE ST,RAPE,O,OTHER,121.0,CENTRAL,UNIVERSITY OF MARYLA,-76.623694842265,39.288377775121,,STREET,,1
05/17/2019,15:00:00,2A,3000 SPAULDING AVE,RAPE,,OTHER,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.67345591685,39.349020145259,,,,1
05/15/2019,12:25:00,2A,1600 WADSWORTH WAY,RAPE,I,OTHER,415.0,NORTHEAST,LOCH RAVEN,-76.582141862331,39.362646564623,,ROW/TOWNHOUSE-OCC,,1
05/13/2019,19:40:00,2A,2200 EDMONDSON AVE,RAPE,,OTHER,722.0,WESTERN,MIDTOWN EDMONDSON,-76.653126432635,39.294915272452,,,,1
05/12/2019,20:00:00,2A,1600 PARK AVE,RAPE,I,OTHER,132.0,CENTRAL,BOLTON HILL,-76.625977159907,39.308736123191,,ROW/TOWNHOUSE-OCC,,1
05/12/2019,21:50:00,2A,0 SAINT PAUL ST,RAPE,,OTHER,111.0,CENTRAL,DOWNTOWN,-76.613767393645,39.289644274535,,,,1
05/11/2019,21:30:00,2A,1800 N PULASKI ST,RAPE,I,OTHER,735.0,WESTERN,EASTERWOOD,-76.65119477448201,39.308811670116,,ROW/TOWNHOUSE-OCC,Western,1
05/10/2019,10:39:00,2A,3500 HILLEN RD,RAPE,,OTHER,412.0,NORTHEAST,EDNOR GARDENS-LAKESI,-76.588960010867,39.332783033134,,,,1
05/10/2019,22:00:00,2A,500 SANFORD PL,RAPE,O,OTHER,131.0,CENTRAL,DRUID HEIGHTS,-76.64043113094,39.309770164027,,STREET,,1
05/06/2019,23:30:00,2A,1000 E BIDDLE ST,RAPE,,OTHER,313.0,EASTERN,OLIVER,-76.60348524826101,39.304013140175,,,,1
05/05/2019,12:00:00,2A,1300 N MOUNT ST,RAPE,I,OTHER,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.644696322919,39.303586967502,,ROW/TOWNHOUSE-OCC,,1
05/04/2019,02:00:00,2A,100 BURNETT ST,RAPE,I,OTHER,943.0,SOUTHERN,S.B.I.C.,-76.61639264256699,39.27406485323,,ROW/TOWNHOUSE-OCC,,1
05/04/2019,03:00:00,2A,300 E MADISON ST,RAPE,,OTHER,124.0,CENTRAL,PEN-FALLSWAY,-76.611505051887,39.29883153577,,,,1
05/03/2019,21:00:00,2A,300 N GAY ST,RAPE,I,OTHER,324.0,EASTERN,JONESTOWN,-76.607224142082,39.293791762501996,,ROW/TOWNHOUSE-OCC,,1
05/02/2019,16:15:00,2A,700 WASHINGTON BLVD,RAPE,,OTHER,931.0,SOUTHERN,BARRE CIRCLE,-76.626204029577,39.28349318831,,,,1
05/02/2019,21:00:00,2A,700 N KENWOOD AVE,RAPE,O,OTHER,333.0,EASTERN,MADISON EASTEND,-76.578119088344,39.299065437306,,ALLEY,Eastern 2,1
05/01/2019,02:00:00,2A,1000 E 22ND ST,RAPE,I,OTHER,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.604581919892,39.313526735376,,ROW/TOWNHOUSE-OCC,Eastern 1,1
05/01/2019,00:00:00,2A,6200 TRAMORE RD,RAPE,I,OTHER,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.566963394708,39.360511432873004,,UNKNOWN,,1
05/01/2019,00:00:00,2B,800 N PATTERSON PARK AVE,RAPE,,OTHER,321.0,EASTERN,MILTON-MONTFORD,-76.58517010241,39.300277458859995,,,Eastern 2,1
05/01/2019,00:30:00,2A,3900 LIBERTY HEIGHTS AVE,RAPE,O,OTHER,621.0,NORTHWEST,CENTRAL FOREST PARK,-76.683064276595,39.327471912233,,STREET,,1
04/30/2019,15:40:00,2B,1600 BRADDISH AVE,RAPE,I,OTHER,723.0,WESTERN,COPPIN HEIGHTS/ASHBU,-76.66097877716999,39.306844836905,,ROW/TOWNHOUSE-OCC,,1
04/30/2019,01:00:00,2A,300 GAY ST,RAPE,I,OTHER,324.0,EASTERN,JONESTOWN,-76.606917950302,39.294036182585,,ROW/TOWNHOUSE-VAC,,1
04/25/2019,05:00:00,2B,500 W PRESTON ST,RAPE,I,OTHER,123.0,CENTRAL,HERITAGE CROSSING,-76.625752462661,39.299409253887,,ROW/TOWNHOUSE-OCC,Central,1
04/22/2019,23:00:00,2A,3300 ROUND RD,RAPE,I,OTHER,922.0,SOUTHERN,CHERRY HILL,-76.625806842043,39.24486430459,,PUBLIC HOUSING,,1
04/22/2019,19:30:00,2B,6900 E BALTIMORE ST,RAPE,,OTHER,232.0,SOUTHEAST,EASTWOOD,-76.53048356514499,39.292309754754,,,,1
04/21/2019,02:00:00,2A,2400 GREENMOUNT AVE,RAPE,O,OTHER,311.0,EASTERN,BARCLAY,-76.60953210168199,39.316297651758,,ALLEY,,1
04/21/2019,19:00:00,2A,1400 E NORTH AVE,RAPE,I,OTHER,312.0,EASTERN,EAST BALTIMORE MIDWA,-76.599283886805,39.312004020161,,ROW/TOWNHOUSE-OCC,Eastern 1,1
04/17/2019,13:00:00,2A,700 BEAUMONT AVE,RAPE,I,OTHER,524.0,NORTHERN,WINSTON-GOVANS,-76.605665305779,39.351412272865,,SCHOOL,,1
04/16/2019,04:25:00,2A,300 LYNDHURST ST,RAPE,,OTHER,824.0,SOUTHWEST,ALLENDALE,-76.680506440233,39.290902760913,,,,1
04/16/2019,05:00:00,2A,300 E MADISON ST,RAPE,,OTHER,124.0,CENTRAL,PEN-FALLSWAY,-76.611505051887,39.29883153577,,,,1
04/16/2019,15:50:00,2A,4000 WILKENS AVE,RAPE,I,OTHER,833.0,SOUTHWEST,BEECHFIELD,-76.688540983269,39.26811343445,,APT/CONDO - OCCUPIED,,1
04/14/2019,00:01:00,2A,3600 E FAYETTE ST,RAPE,,OTHER,223.0,SOUTHEAST,BALTIMORE HIGHLANDS,-76.567337024326,39.294906949984004,,,,1
04/12/2019,07:45:00,2A,3400 N CALVERT ST,RAPE,,OTHER,512.0,NORTHERN,CHARLES VILLAGE,-76.614927990225,39.329606150031,,,,1
04/11/2019,12:00:00,2A,100 W 25TH ST,RAPE,,OTHER,512.0,NORTHERN,CHARLES VILLAGE,-76.61862963309599,39.317857809504,,,,1
04/11/2019,23:00:00,2A,200 N CURLEY ST,RAPE,O,OTHER,224.0,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.575636802904,39.295349046227,,STREET,,1
04/11/2019,12:00:00,2A,7000 MCCLEAN BLVD,RAPE,I,OTHER,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.56694964170299,39.370984871378,,ROW/TOWNHOUSE-OCC,,1
04/11/2019,19:00:00,2B,600 E FAYETTE ST,RAPE,O,OTHER,111.0,CENTRAL,DOWNTOWN,-76.607693821815,39.290709459012,,STREET,,1
04/10/2019,00:01:00,2A,3800 BANK ST,RAPE,,OTHER,225.0,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56518054256699,39.287771051552,,,,1
04/08/2019,10:30:00,2A,2400 LAURETTA AVE,RAPE,I,OTHER,721.0,WESTERN,ROSEMONT HOMEOWNERS,-76.655081446607,39.294003573161994,,ROW/TOWNHOUSE-VAC,,1
04/08/2019,20:00:00,2A,3800 OLD FREDERICK RD,RAPE,I,OTHER,835.0,SOUTHWEST,SAINT JOSEPHS,-76.680027069018,39.284091066455005,,ROW/TOWNHOUSE-OCC,,1
04/06/2019,03:00:00,2A,200 N BROADWAY ST,RAPE,O,OTHER,212.0,SOUTHEAST,DUNBAR,-76.594176073345,39.294020182596995,,STREET,,1
04/06/2019,05:39:00,2B,800 MC ALEER CT,RAPE,I,OTHER,324.0,EASTERN,OLDTOWN,-76.605133028059,39.300018476827,,APT/CONDO - OCCUPIED,,1
04/05/2019,10:30:00,2A,5800 REISTERSTOWN RD,RAPE,I,OTHER,631.0,NORTHWEST,REISTERSTOWN STATION,-76.694623902675,39.350673329224,,HOTEL/MOTEL,,1
04/05/2019,21:00:00,2A,5500 NORWOOD AVE,RAPE,,OTHER,622.0,NORTHWEST,HOWARD PARK,-76.70740282419099,39.327766973322,,,,1
04/02/2019,15:30:00,2A,2800 HARFORD RD,RAPE,O,OTHER,411.0,NORTHEAST,CLIFTON PARK,-76.590489334932,39.321177776462,,PARK,,1
04/01/2019,12:00:00,2A,2300 N CHARLES ST,RAPE,I,OTHER,514.0,NORTHERN,CHARLES VILLAGE,-76.616880900127,39.315320735406,,ROW/TOWNHOUSE-OCC,,1
03/30/2019,04:00:00,2A,300 E MADISON ST,RAPE,O,OTHER,124.0,CENTRAL,PEN-FALLSWAY,-76.611505051887,39.29883153577,,STREET,,1
03/28/2019,20:00:00,2A,1300 SMITH AVE,RAPE,O,OTHER,533.0,NORTHERN,SABINA-MATTFELDT,-76.649336146437,39.367928525318,,OTHER - OUTSIDE,,1
03/27/2019,00:00:00,2A,300 SAINT PAUL ST,RAPE,,OTHER,111.0,CENTRAL,DOWNTOWN,-76.613470439597,39.292416314899995,,,,1
