CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
08/06/2015,01:01:00,1A,4900 PALMER AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,CENTRAL PARK HEIGHTS,-76.67164239859,39.347178260464,,STREET,,1
08/02/2015,01:22:00,1A,2100 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.650254671867,39.289985396202,,STREET,,1
08/02/2015,02:27:00,1A,200 N PAYSON ST,HOMICIDE,Outside,FIREARM,,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.64886601543,39.290553680725004,,STREET,,1
08/01/2015,00:25:00,1A,1600 COLE ST,HOMICIDE,Outside,FIREARM,,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,-76.642089339908,39.282265839908,,STREET,,1
07/31/2015,21:48:00,1A,4500 EDMONDSON AV,HOMICIDE,Outside,FIREARM,822,SOUTHWEST,ROGNEL HEIGHTS,-76.693839928754,39.293501756099,,COMMON BUSINESS,,1
07/31/2015,12:00:00,1A,2900 SPRINGHILL AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,PARK CIRCLE,-76.663307577384,39.330972002315995,,STREET,,1
07/30/2015,11:38:00,1A,3400 ELMORA AV,HOMICIDE,Inside,FIREARM,,NORTHEAST,4X4,-76.575731152832,39.315982267662,,,,1
07/29/2015,02:13:00,1A,0 N ABINGTON AV,HOMICIDE,Outside,FIREARM,,SOUTHWEST,CARROLL-SOUTH HILTON,-76.67107123843799,39.285905939018996,,STREET,,1
07/29/2015,18:57:00,1A,2200 ANNAPOLIS RD,HOMICIDE,Outside,FIREARM,,SOUTHERN,WESTPORT,-76.633580334233,39.263577333025,,STREET,,1
07/28/2015,23:04:00,1A,1400 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,,SOUTHWEST,NORTHWEST COMMUNITY,-76.666314178355,39.303512340253,,ALLEY,,1
07/28/2015,19:34:00,1A,2300 DRUID HILL AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,-76.638586959347,39.310619389484,,STREET,,1
07/27/2015,10:51:00,1A,1600 W NORTH AV,HOMICIDE,Outside,FIREARM,,WESTERN,PENN NORTH,-76.643428566377,39.310090997913,,STREET,Western,1
07/26/2015,01:12:00,1A,4800 ALHAMBRA AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,RICHNOR SPRINGS,-76.606933696535,39.346781177823,,PUBLIC AREA,,1
07/26/2015,19:43:00,1A,5500 RUBIN AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,WOODMERE,-76.688354031152,39.348965579222,,,,1
07/25/2015,02:04:00,1A,1800 W SARATOGA ST,HOMICIDE,Outside,FIREARM,,WESTERN,FRANKLIN SQUARE,-76.645489816996,39.292126671637,,PUBLIC AREA,,1
07/24/2015,23:33:00,1K,2300 HARFORD RD,HOMICIDE,Outside,KNIFE,312,EASTERN,EAST BALTIMORE MIDWA,-76.5963045,39.315888638009,,STREET,Eastern 1,1
07/23/2015,21:20:00,1K,4000 GLENGYLE AV,HOMICIDE,Outside,KNIFE,,NORTHWEST,FALLSTAFF,-76.710589163686,39.363679295965,,STREET,,1
07/23/2015,22:18:00,1A,2700 KENNEDY AV,HOMICIDE,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.5944775,39.322989641318,,STREET,,1
07/22/2015,23:00:00,1A,1200 CLENDENIN ST,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,-76.637967468307,39.31100640345,,,,1
07/21/2015,20:10:00,1O,0 MARKET PL,HOMICIDE,Outside,OTHER,111,CENTRAL,DOWNTOWN,-76.606704954064,39.288340264829,,GARAGE,,1
07/21/2015,08:32:00,1A,4300 ELDONE RD,HOMICIDE,Outside,FIREARM,,SOUTHWEST,YALE HEIGHTS,-76.68765708239701,39.275949488934,,STREET,,1
07/21/2015,23:22:00,1A,600 N PAYSON ST,HOMICIDE,Outside,FIREARM,722,WESTERN,CARROLLTON RIDGE,-76.649119389961,39.295151204633,,STREET,,1
07/19/2015,21:03:00,1A,1100 N LONGWOOD ST,HOMICIDE,Inside,FIREARM,,SOUTHWEST,WINCHESTER,-76.667362772752,39.301327662165,,DWELLING,,1
07/15/2015,01:00:00,1A,3500 W GARRISON AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,CENTRAL PARK HEIGHTS,-76.676863020528,39.345307898211004,,DWELLING,Northwestern,1
07/15/2015,23:20:00,1A,6000 BELLE VISTA AV,HOMICIDE,Outside,FIREARM,,NORTHEAST,GLENHAM-BELFORD,-76.544877990922,39.349776117319,,STREET,,1
07/15/2015,17:24:00,1A,0 N CAREY ST,HOMICIDE,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,-76.638230061554,39.289002088989,,STREET,,1
07/13/2015,12:07:00,1A,800 N BELNORD AV,HOMICIDE,Inside,FIREARM,333,EASTERN,MADISON EASTEND,-76.57890406597,39.300094153676,,,Eastern 2,1
07/13/2015,14:00:00,1A,3400 CARDENAS AV,HOMICIDE,Outside,FIREARM,,NORTHEAST,BELAIR-EDISON,-76.574690596989,39.323607971137,,,,1
07/12/2015,06:54:00,1A,2400 E EAGER ST,HOMICIDE,Outside,FIREARM,,EASTERN,MILTON-MONTFORD,-76.583439405869,39.301870931324004,,STREET,Eastern 2,1
07/12/2015,22:33:00,1A,1200 N CAROLINE ST,HOMICIDE,Outside,FIREARM,,EASTERN,OLIVER,-76.598039293515,39.304379954485,,STREET,,1
07/12/2015,01:33:00,1A,1800 E FEDERAL ST,HOMICIDE,Inside,FIREARM,331,EASTERN,BROADWAY EAST,-76.5922953559,39.308559414013,,,Eastern 1,1
07/12/2015,20:46:00,1A,3400 CHESTERFIELD AV,HOMICIDE,Inside,FIREARM,432,NORTHEAST,BELAIR-EDISON,-76.565506820491,39.321762597871,,STREET,Northeastern,1
07/11/2015,20:37:00,1A,2600 BOONE ST,HOMICIDE,Outside,FIREARM,,NORTHERN,BETTER WAVERLY,-76.608694881502,39.320336035501,,,,1
07/11/2015,02:30:00,1A,1800 N DURHAM ST,HOMICIDE,Outside,FIREARM,,EASTERN,BROADWAY EAST,-76.592360400166,39.310820735440004,,STREET,Eastern 1,1
07/10/2015,15:41:00,1A,5100 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,CENTRAL PARK HEIGHTS,-76.675093824991,39.348638111389,,STREET,Northwestern,1
07/10/2015,02:23:00,1A,1200 N WOODINGTON RD,HOMICIDE,Outside,FIREARM,,SOUTHWEST,GWYNNS FALLS/LEAKIN PARK,-76.68672496439,39.300886495727,,PUBLIC AREA,,1
07/08/2015,13:20:00,1A,1700 W LANVALE ST,HOMICIDE,Outside,FIREARM,,WESTERN,HARLEM PARK,-76.644368197149,39.2977349358,,STREET,,1
07/07/2015,20:15:00,1A,300 N HILTON ST,HOMICIDE,Outside,FIREARM,,SOUTHWEST,ALLENDALE,-76.67260775629799,39.29065697712,,PUBLIC AREA,,1
07/07/2015,22:55:00,1K,1600 RAMBLEWOOD RD,HOMICIDE,Outside,KNIFE,,NORTHEAST,LOCH RAVEN,-76.584425630887,39.359661758209,,STREET,,1
07/07/2015,22:39:00,1A,900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,-76.632285996423,39.290030590833,,,,1
07/07/2015,22:39:00,1A,900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,-76.632285996423,39.290030590833,,,,1
07/07/2015,22:39:00,1A,900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,-76.632285996423,39.290030590833,,,,1
07/06/2015,00:03:00,1A,800 SEAGULL AV,HOMICIDE,Outside,FIREARM,922,SOUTHERN,CHERRY HILL,-76.620187251421,39.246314606940004,,STREET,,1
07/06/2015,09:57:00,1A,0 N GILMOR ST,HOMICIDE,Outside,FIREARM,,WESTERN,POPPLETON,-76.642333936473,39.288425652155,,,Tri-District,1
07/05/2015,16:01:00,1A,2000 KENNEDY AV,HOMICIDE,Outside,FIREARM,,EASTERN,EAST BALTIMORE MIDWA,-76.604311576847,39.312810615316,,STREET,Eastern 1,1
07/03/2015,20:52:00,1A,3400 W CATON AV,HOMICIDE,Inside,FIREARM,,SOUTHWEST,SAINT JOSEPHS,-76.674238258277,39.286599641844,,,,1
07/02/2015,21:13:00,1K,3700 W ROGERS AV,HOMICIDE,Outside,KNIFE,,NORTHWEST,ARLINGTON,-76.684793850737,39.350847834848,,PUBLIC AREA,,1
07/02/2015,13:46:00,1A,2700 AUCHENTOROLY TER,HOMICIDE,Outside,FIREARM,732,WESTERN,WOODBROOK,-76.644392865434,39.315065849468006,,PUBLIC AREA,,1
06/29/2015,16:14:00,1A,2400 HARRIET AV,HOMICIDE,Outside,FIREARM,923,SOUTHERN,LAKELAND,-76.650757723019,39.255706927066,,ALLEY,,1
06/28/2015,14:52:00,1A,700 N CAROLINE ST,HOMICIDE,Outside,FIREARM,,EASTERN,FELLS POINT,-76.59766158105501,39.298301540184,,STREET,,1
06/28/2015,03:09:00,1K,100 N JANNEY ST,HOMICIDE,Outside,KNIFE,,SOUTHEAST,KRESSON,-76.56085229975001,39.294007755883996,,,,1
06/27/2015,15:09:00,1A,3300 W CATON AV,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,-76.673166275383,39.285899912378,,STREET,,1
06/25/2015,02:13:00,1A,1300 N STRICKER ST,HOMICIDE,Outside,FIREARM,,WESTERN,SANDTOWN-WINCHESTER,-76.641850907314,39.303324264197,,,Central,1
06/23/2015,03:25:00,1A,4300 RIDGEWOOD AV,HOMICIDE,Outside,FIREARM,621,NORTHWEST,WEST ARLINGTON,-76.69179802954099,39.336558241641995,,STREET,,1
06/22/2015,03:00:00,1O,3700 BRENDAN AV,HOMICIDE,Inside,OTHER,,NORTHEAST,BELAIR-EDISON,-76.567138849316,39.317427412442996,,,,1
06/21/2015,15:03:00,1A,2300 BELAIR RD,HOMICIDE,Outside,FIREARM,333,NORTHEAST,MILTON-MONTFORD,-76.578601800317,39.317421912693,,STREET,,1
06/16/2015,22:25:00,1A,800 MC KIM ST,HOMICIDE,Outside,FIREARM,,EASTERN,PEN-FALLSWAY,-76.606269190777,39.299034991115,,STREET,,1
06/15/2015,00:01:00,1A,2700 HARLEM AV,HOMICIDE,Outside,FIREARM,,WESTERN,MOSHER,-76.66169386189,39.295492370257,,,,1
06/14/2015,02:19:00,1A,700 GLENWOOD AV,HOMICIDE,Outside,FIREARM,,NORTHERN,WOODBOURNE MCCABE,-76.606406516257,39.353493081645006,,STREET,,1
06/12/2015,15:24:00,1O,1200 N EDEN ST,HOMICIDE,Inside,OTHER,314,EASTERN,OLIVER,-76.599590165687,39.304660548851,,DWELLING,,1
06/12/2015,17:49:00,1A,2200 N FULTON AV,HOMICIDE,Outside,FIREARM,,WESTERN,WOODBROOK,-76.646279034731,39.313306214964,,STREET,Western,1
06/11/2015,19:56:00,1A,4800 FREDERICK AV,HOMICIDE,Outside,FIREARM,,SOUTHWEST,TREMONT,-76.69491603639901,39.281467300029995,,STREET,,1
06/08/2015,00:07:00,1A,1100 EDISON HWY,HOMICIDE,Outside,FIREARM,,EASTERN,BIDDLE STREET,-76.572906509492,39.304048258338,,STREET,,1
06/08/2015,10:59:00,1A,600 AISQUITH ST,HOMICIDE,Outside,FIREARM,,EASTERN,OLDTOWN,-76.601825391975,39.297715368918,,,,1
06/07/2015,16:50:00,1A,2200 ANNAPOLIS RD,HOMICIDE,Outside,FIREARM,,SOUTHERN,WESTPORT,-76.63317614435199,39.264443241704996,,STREET,,1
06/07/2015,04:53:00,1A,5200 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,PIMLICO GOOD NEIGHBO,-76.676045678338,39.349129648434,,,Northwestern,1
06/07/2015,05:30:00,1O,6100 EASTERN PKWY,HOMICIDE,Inside,OTHER,,NORTHEAST,NORTHWEST COMMUNITY,-76.543330136157,39.287431543555,,,,1
06/06/2015,13:23:00,1K,500 DOLPHIN ST,HOMICIDE,Inside,KNIFE,,CENTRAL,UPTON,-76.627568599774,39.301098201807,,DWELLING,Central,1
06/02/2015,19:00:00,1O,3300 MONDAWMIN AV,HOMICIDE,Inside,OTHER,,NORTHWEST,HANLON/LONGWOOD,-76.672893907308,39.315196038782,,DWELLING,,1
06/02/2015,00:29:00,1A,4100 GRENTON AV,HOMICIDE,Outside,FIREARM,426,NORTHEAST,WILSON HEIGHTS,-76.56239469998201,39.334715026089,,STREET,,1
06/02/2015,17:35:00,1A,500 EDGEWOOD ST,HOMICIDE,Outside,FIREARM,,SOUTHWEST,ALLENDALE,-76.675524697745,39.292775953551,,,,1
06/02/2015,02:00:00,1A,400 GOLD ST,HOMICIDE,Outside,FIREARM,,CENTRAL,DRUID HEIGHTS,-76.636752004642,39.309555771221,,STREET,,1
06/02/2015,23:03:00,1A,5200 EUGENE AV,HOMICIDE,Outside,FIREARM,,NORTHEAST,WALTHERSON,-76.55539174866,39.33913087701,,STREET,,1
06/01/2015,14:12:00,1O,2500 W BELVEDERE AV,HOMICIDE,Inside,OTHER,532,NORTHERN,LEVINDALE,-76.666871957514,39.3529668265,,HOSPITAL,,1
05/31/2015,01:12:00,1A,2000 BELAIR RD,HOMICIDE,Outside,FIREARM,,NORTHEAST,CLIFTON PARK,-76.58212691311499,39.314333129509,,STREET,,1
05/31/2015,11:12:00,1A,1900 N COLLINGTON AV,HOMICIDE,Outside,FIREARM,,EASTERN,SOUTH CLIFTON PARK,-76.587559689519,39.312520876731,,STREET,,1
05/31/2015,01:12:00,1A,2000 BELAIR RD,HOMICIDE,Outside,FIREARM,,NORTHEAST,CLIFTON PARK,-76.58212691311499,39.314333129509,,STREET,,1
05/29/2015,20:43:00,1A,1100 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,,SOUTHERN,WASHINGTON VILLAGE,-76.632626786256,39.282905598282,,STREET,,1
05/29/2015,16:28:00,1A,4100 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,WOODMERE,-76.683751719713,39.342792169376004,,STREET,,1
05/26/2015,00:13:00,1A,500 E 21ST ST,HOMICIDE,Outside,FIREARM,311,EASTERN,EAST BALTIMORE MIDWA,-76.609431970966,39.313597545852,,STREET,,1
05/25/2015,00:29:00,1A,800 W FAYETTE ST,HOMICIDE,Outside,FIREARM,,WESTERN,POPPLETON,-76.629582644886,39.290119287563,,,,1
05/25/2015,01:45:00,1A,5300 ST GEORGES AV,HOMICIDE,Outside,FIREARM,,NORTHERN,KENILWORTH PARK,-76.60143563894499,39.352675433842,,,,1
05/24/2015,12:51:00,1A,900 DUCATEL ST,HOMICIDE,Outside,FIREARM,,CENTRAL,RESERVOIR HILL,-76.6342835377,39.312427270881,,PUBLIC AREA,,1
05/23/2015,09:06:00,1A,100 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,-76.684831699327,39.284530901964004,,ALLEY,,1
05/23/2015,13:28:00,1A,2000 HOLLINS ST,HOMICIDE,Outside,FIREARM,,SOUTHWEST,BOOTH-BOYD,-76.648676049931,39.287140391295,,STREET,Tri-District,1
05/23/2015,14:17:00,1A,2800 ST LO DR,HOMICIDE,Outside,FIREARM,,NORTHEAST,CLIFTON PARK,-76.58710761475601,39.318824845471,,,,1
05/22/2015,23:51:00,1A,1900 WILHELM ST,HOMICIDE,Outside,FIREARM,,SOUTHERN,CARROLLTON RIDGE,-76.647406819094,39.283736123339,,STREET,Tri-District,1
05/22/2015,23:04:00,1A,0 BENKERT AV,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,-76.67346991069199,39.285988489816,,DWELLING,,1
05/21/2015,01:29:00,1A,1800 RAMBLEWOOD RD,HOMICIDE,Inside,FIREARM,,NORTHEAST,LOCH RAVEN,-76.580260683069,39.358463271023,,STREET,,1
05/20/2015,02:10:00,1A,800 W SARATOGA ST,HOMICIDE,Outside,FIREARM,,WESTERN,POPPLETON,-76.630951850815,39.292651850815,,PUBLIC HOUSING,,1
05/20/2015,23:45:00,1A,500 N PULASKI ST,HOMICIDE,Outside,FIREARM,,WESTERN,MIDTOWN EDMONDSON,-76.650438385492,39.293721000000005,,STREET,,1
05/20/2015,15:55:00,1A,2400 E MONUMENT ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,-76.583655994949,39.298864537912,,STREET,Eastern 2,1
05/17/2015,14:38:00,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,-76.643086543289,39.309189553191,,ALLEY,Western,1
05/15/2015,22:24:00,1A,2400 E HOFFMAN ST,HOMICIDE,Outside,FIREARM,,EASTERN,BROADWAY EAST,-76.584155542897,39.306901596078,,STREET,,1
05/15/2015,20:07:00,1A,2500 N EDGECOMBE CIR,HOMICIDE,Outside,FIREARM,532,NORTHERN,PARKLANE,-76.658482675774,39.342276591752,,PARKING LOT,,1
05/14/2015,11:15:00,1O,1100 MONTPELIER ST,HOMICIDE,Inside,OTHER,321,NORTHERN,DUNBAR,-76.60256958918299,39.324205215582,,DWELLING,,1
05/14/2015,16:00:00,1A,1900 E 31ST ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.588731249087,39.326419886317,,DWELLING,,1
05/14/2015,09:15:00,1A,2100 EDMONDSON AV,HOMICIDE,Outside,FIREARM,722,WESTERN,MIDTOWN EDMONDSON,-76.650525025746,39.295106010377005,,STREET,,1
05/14/2015,16:00:00,1A,1900 E 31ST ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.588731249087,39.326419886317,,DWELLING,,1
05/11/2015,10:47:00,1A,3400 CLIFTON AV,HOMICIDE,Inside,FIREARM,,SOUTHWEST,MOUNT HOLLY,-76.67558547253199,39.310991106037996,,,,1
05/10/2015,22:23:00,1A,5400 CRISMER AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,WOODMERE,-76.689818569672,39.346477587956,,ALLEY,,1
05/10/2015,22:33:00,1A,1300 N CAREY ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,-76.639016473364,39.30341365656,,STREET,Central,1
05/10/2015,00:46:00,1A,4100 ROCKFIELD AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,WOODMERE,-76.68891241935701,39.346499481798,,STREET,,1
05/10/2015,22:57:00,1A,5400 FAIRLAWN AV,HOMICIDE,Outside,FIREARM,634,NORTHWEST,WOODMERE,-76.690166451742,39.345667094881,,VACANT DWELLING,,1
05/07/2015,18:10:00,1A,100 W PATAPSCO AV,HOMICIDE,Outside,FIREARM,,SOUTHERN,BROOKLYN,-76.610872857983,39.239047041153995,,STREET,,1
05/07/2015,22:13:00,1A,500 N EAST AV,HOMICIDE,Inside,FIREARM,224,SOUTHEAST,CANTON,-76.57208052491,39.29717420931,,,,1
05/06/2015,07:04:00,1A,2500 DRUID HILL AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,-76.641237636819,39.313323,,,,1
05/04/2015,21:30:00,1A,1800 DRUID HILL AV,HOMICIDE,Outside,FIREARM,,CENTRAL,DRUID HEIGHTS,-76.634295198212,39.306719600224,,ALLEY,,1
05/04/2015,18:41:00,1K,400 FALLSWAY,HOMICIDE,Outside,KNIFE,,EASTERN,PEN-FALLSWAY,-76.60860202515,39.292780250639,,STREET,,1
05/03/2015,21:33:00,1A,3000 ELIZABETH AV,HOMICIDE,Outside,FIREARM,,SOUTHERN,LAKELAND,-76.650749570568,39.255719105627996,,,,1
05/02/2015,23:36:00,1A,2800 SILVER HILL AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,HOWARD PARK,-76.709874410105,39.326219897266,,STREET,,1
05/01/2015,11:26:00,1A,300 S HIGHLAND AV,HOMICIDE,Inside,FIREARM,,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.569204286765,39.288493228254,,COMMON BUSINESS,,1
04/30/2015,08:47:00,1O,1700 PRESBURY ST,HOMICIDE,Outside,OTHER,,WESTERN,SANDTOWN-WINCHESTER,-76.64495804753601,39.308030574151,,STREET,Western,1
04/29/2015,13:57:00,1A,3800 Liberty Heights Av,HOMICIDE,Outside,FIREARM,,NORTHWEST,CALLAWAY-GARRISON,-76.68110102511,39.327029675206,,STREET,,1
04/29/2015,15:34:00,1A,1600 HAZEL ST,HOMICIDE,Outside,FIREARM,,SOUTHERN,CURTIS BAY,-76.588459552507,39.226119140493005,,STREET,,1
04/29/2015,22:00:00,1A,500 EDGEWOOD ST,HOMICIDE,Outside,FIREARM,,SOUTHWEST,ALLENDALE,-76.675524697745,39.292775953551,,,,1
04/28/2015,20:10:00,1A,5100 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,CENTRAL PARK HEIGHTS,-76.67481030741101,39.348330071208,,STREET,Northwestern,1
04/26/2015,04:45:00,1A,4500 WESTCHESTER RD,HOMICIDE,Inside,FIREARM,,NORTHWEST,WINDSOR HILLS,-76.690277674615,39.318307006763,,DWELLING,,1
04/26/2015,14:10:00,1O,400 FURROW ST,HOMICIDE,Inside,OTHER,,SOUTHWEST,GWYNNS FALLS,-76.65178336725,39.282445876789,,DWELLING,Tri-District,1
04/25/2015,23:45:00,1A,4300 BELAIR RD,HOMICIDE,Outside,FIREARM,,NORTHEAST,BELAIR-PARKSIDE,-76.565318813331,39.328346240033,,STREET,Northeastern,1
04/24/2015,20:52:00,1A,4100 W ROGERS AV,HOMICIDE,Inside,FIREARM,634,NORTHWEST,WOODMERE,-76.690795146928,39.346941617496,,DWELLING,,1
04/23/2015,15:30:00,1A,3600 BOSTON ST,HOMICIDE,Outside,FIREARM,,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.566456633516,39.277026841627,,,,1
04/21/2015,12:29:00,1O,1800 ANNAPOLIS RD,HOMICIDE,Inside,OTHER,,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,-76.630764949474,39.271413771173,,COMMON BUSINESS,,1
04/21/2015,20:37:00,1A,1500 N HILTON ST,HOMICIDE,Inside,FIREARM,,SOUTHWEST,ROSEMONT,-76.672119299674,39.304411755819004,,STREET,,1
04/17/2015,03:29:00,1A,3400 LIBERTY HEIGHTS AV,HOMICIDE,Outside,FIREARM,,NORTHWEST,FOREST PARK,-76.673739923695,39.324932367283004,,STREET,,1
04/17/2015,22:58:00,1A,2800 W GARRISON AV,HOMICIDE,Outside,FIREARM,,NORTHERN,CYLBURN,-76.66575491097299,39.349837910973,,STREET,,1
04/17/2015,22:58:00,1A,2800 W GARRISON AV,HOMICIDE,Outside,FIREARM,,NORTHERN,CYLBURN,-76.66575491097299,39.349837910973,,STREET,,1
04/13/2015,23:35:00,1A,3900 FLOWERTON RD,HOMICIDE,Outside,FIREARM,,SOUTHWEST,EDMONDSON VILLAGE,-76.681525629741,39.298696900414,,,,1
04/10/2015,16:28:00,1K,1100 CARROLL ST,HOMICIDE,Inside,KNIFE,932,SOUTHERN,WASHINGTON VILLAGE,-76.632101143476,39.281629612214,,DWELLING,,1
04/08/2015,00:00:00,1A,4100 AUDREY AV,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,-76.603960955175,39.230161270973,,STREET,,1
04/07/2015,22:56:00,1A,0 N MONROE ST,HOMICIDE,Outside,FIREARM,,WESTERN,LANGSTON HUGHES,-76.64688838448001,39.288219077072,,STREET,,1
04/04/2015,13:30:00,1A,3200 ELMLEY AV,HOMICIDE,Outside,FIREARM,,NORTHEAST,BELAIR-EDISON,-76.578158623492,39.317095876508,,,,1
04/04/2015,01:15:00,1K,2800 EDMONDSON AV,HOMICIDE,Inside,KNIFE,,WESTERN,MOSHER,-76.663837829801,39.294520860512,,,,1
03/30/2015,18:27:00,1A,2800 W NORTH AV,HOMICIDE,Inside,FIREARM,,SOUTHWEST,NORTHWEST COMMUNITY,-76.664423839797,39.309060324891,,,,1
03/28/2015,13:48:00,1A,4100 10TH ST,HOMICIDE,Outside,FIREARM,,SOUTHERN,BROOKLYN,-76.59805613479901,39.230047645933,,STREET,,1
03/27/2015,15:31:00,1K,2200 CHELSEA TER,HOMICIDE,Inside,KNIFE,,SOUTHWEST,MOUNT HOLLY,-76.681004080452,39.313029535811,,DWELLING,,1
03/26/2015,18:45:00,1A,4500 PARKTON ST,HOMICIDE,Outside,FIREARM,,SOUTHWEST,YALE HEIGHTS,-76.691165718622,39.27753556621,,STREET,,1
03/24/2015,13:08:00,1A,3300 W CATON AV,HOMICIDE,Inside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,-76.673166275383,39.285899912378,,STREET,,1
03/23/2015,22:07:00,1A,800 N MONROE ST,HOMICIDE,Outside,FIREARM,,WESTERN,MIDTOWN EDMONDSON,-76.64751240027799,39.297608735539,,STREET,,1
03/17/2015,20:57:00,1A,1200 E OLIVER ST,HOMICIDE,Outside,FIREARM,,EASTERN,BEREA,-76.60227147094301,39.307251630509995,,STREET,Eastern 1,1
03/12/2015,06:38:00,1A,5400 BUCKNELL RD,HOMICIDE,Outside,FIREARM,,NORTHEAST,CEDONIA,-76.534622315653,39.331317854666,,,,1
03/12/2015,21:16:00,1K,1900 E 28TH ST,HOMICIDE,Outside,KNIFE,,NORTHEAST,COLDSTREAM HOMESTEAD,-76.589487808918,39.323944883713004,,STREET,,1
03/10/2015,22:29:00,1K,4400 LAPLATA AV,HOMICIDE,Inside,KNIFE,534,NORTHERN,MEDFIELD,-76.645161453747,39.342512654809,,DWELLING,,1
03/03/2015,17:00:00,1A,800 RICHWOOD AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,RICHNOR SPRINGS,-76.605029981833,39.346543610503,,STREET,,1
03/02/2015,16:42:00,1A,1300 W LAFAYETTE AV,HOMICIDE,Inside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,-76.638786493046,39.299126681415,,STREET,Central,1
03/02/2015,16:55:00,1A,700 W LEXINGTON ST,HOMICIDE,Inside,FIREARM,122,CENTRAL,LOCUST POINT INDUSTRIAL AREA,-76.62861480501701,39.291256776115,,DWELLING,,1
02/28/2015,15:46:00,1A,4300 WELBOURNE RD,HOMICIDE,Outside,FIREARM,412,NORTHEAST,HILLEN,-76.587998133763,39.343508231638,,STREET,,1
02/25/2015,02:25:00,1A,5600 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,414,NORTHEAST,WOODBOURNE HEIGHTS,-76.589857138972,39.357346433882,,,,1
02/24/2015,18:26:00,1A,300 MARYDELL RD,HOMICIDE,Inside,FIREARM,833,SOUTHWEST,IRVINGTON,-76.689623137274,39.279813628587,,,,1
02/24/2015,00:02:00,1K,800 GUILFORD AV,HOMICIDE,Inside,KNIFE,124,CENTRAL,MOUNT VERNON,-76.611668822744,39.299097703458,,,,1
02/22/2015,07:22:00,1A,700 N ROSE ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,-76.58165029597801,39.298922847866,,STREET,Eastern 2,1
02/21/2015,11:02:00,1A,3800 RIDGEWOOD AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,DOLFIELD,-76.679027239881,39.336299445715,,,,1
02/14/2015,16:35:00,1A,1700 ASHBURTON ST,HOMICIDE,Inside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASHBU,-76.662097716249,39.307522426713,,,,1
02/12/2015,01:01:00,1A,300 COLLINS AV,HOMICIDE,Outside,FIREARM,833,SOUTHWEST,IRVINGTON,-76.683618147077,39.281663482679,,,,1
